1841 1842 1843 1844 1845 1846 1847 1848 1849 1850 1851 1852 1853 1854 1855 1856 1857 1858 1859 1860 1861 1862 1863 1864 1865 1866 1867 1868 1869 1870 1871 1872 1873 1874 1875 1876 1877 1878 1879 1880 1881 1882 1883 1884 1885 1886 1887 1888 1889 1890 1891 1892 1893 1894 1895 1896 1897 1898 1899 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909 1910 1911 1912 1913 1914 1915 1916 1917 1918 1919 1920 1921 1922 1923 1924 1925 1926 1927 1928 1929 1930 1931 1932 1933 1934 1935 1936 1937 1938 1939 1940 1941 1942 1943 1944 1945 1946 1947 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960
26 589.980764924369 554.357396786825 541.560776291116 541.708779641119 556.721896507841 560.219482264687 510.567276067814 519.758353564289 542.269217780537 518.409344030764 480.652640186245 465.238128769726 446.242330684057 445.173943730578 440.207936770144 446.345084950681 451.280492692059 451.41356816915 443.596981111507 414.892080338609 398.393586026032 399.170770804755 383.497688626796 386.846248359165 400.660779183383 384.409776719951 387.317159547631 377.969125292474 350.025534730022 337.108613761789 320.246300842667 322.495770034849 323.103399964758 335.558475560416 319.123866658615 309.451038528887 300.540630714975 284.549812351208 291.843774592735 273.081134780848 279.349517413292 276.214916031372 278.117767936812 263.306527876341 247.910938480913 247.102963900205 247.867194973772 248.694719108725 262.739310993459 265.502885109211 267.59026102324 415.933855413213 612.993874449965 313.046064575593 268.059508490952 248.42572703498 238.657349956787 232.760173280836 240.342876231278 241.667852033201 239.25722068313 238.874978056048 244.37952788101 239.448595617103 232.077041449669 228.175592850598 228.69561475267 231.486673484984 217.248129345011 203.246602909023 201.375147938005 199.285662432327 191.841896325027 224.923711376236 241.904716438871 225.000352920406 191.559962492015 178.242454140769 175.610549057655 196.051972750095 164.009000836463 148.99554519858 138.808849555597 121.25364144433 100.741063012301 84.5464620549011 71.6527911074788 66.4920816066508 63.7280093772521 60.9825627673976 55.6026092091774 53.988505966745 52.4671061200962 50.7639883137461 49.7279342400364 51.3365136605226 50.3028867337331 48.9004222530067 48.245746981887 48.0317656787211 46.1410490136337 46.3808020589998 44.4627606882505 45.0072016658422 41.295641008728 42.6615816970998 43.0817669636185 42.8786979287035 43.7981525361357 43.0581527392774 42.1403197316422 41.6019035524214 41.5926474190335 40.3754478642154 39.1337031881206 39.1840649170706 38.0908092363008 35.944041368122 33.0461518031021 32.4418721603151
27 564.054157459344 546.394632923444 544.071718306613 568.449676380333 560.109756980142 527.655316396642 516.829163413261 550.45241317193 524.789392216317 491.944679943466 475.15727765969 458.681161073368 439.30240127251 449.359553442824 457.076206934397 463.03591143292 463.237910500029 449.656150850006 435.363688725068 413.010966392567 402.013410235736 387.387608836522 392.106656139109 409.371464431014 396.268111874318 399.049671141887 387.811974206548 366.376525672763 346.877134439477 336.184599752318 325.026887386932 330.83153930266 335.66828448868 332.557619025569 312.049414152668 308.108021021672 298.56448683387 292.674653226881 300.044019799873 275.012039820885 283.430718043604 280.315786818051 271.9356219819 263.82961056524 258.1082236976 249.937470232297 244.824569662814 261.830729894056 274.961767602789 268.98622363159 434.816511731211 642.88699959777 324.912444350487 266.769079100526 259.032072095551 240.222236336424 232.026163696949 241.537434591188 244.721553677941 243.905696343029 241.532177078461 237.366289928513 232.877766976837 234.856203277615 225.934188769708 225.944822364908 227.244696462587 220.468466588034 207.065613324176 203.51819118216 202.470251665818 200.428908739074 217.228544925182 229.968920742187 206.73729991932 190.565107731128 182.740609032904 173.705384090569 164.084264586654 183.744602226797 157.66642749201 136.563156503846 122.898919694071 107.14724577392 91.8751924602856 82.7056037544257 70.7108665152412 64.2473714135247 61.1659608846735 60.2738699685534 56.2104002757635 54.2532697400275 53.1170395328793 51.8219177974313 51.239200867735 52.2850642832345 51.9566687013298 50.5739357362122 49.5903366981378 49.8570430122164 47.520794904709 46.9714484600187 45.2102691996461 46.0454643901464 42.2383844391742 43.4848486286877 43.8967030908293 43.8139149500081 44.8546789747075 44.1495687058281 42.8288886050199 42.1600281990884 42.0647515122364 40.6739549695315 39.5920040423593 39.8202343446273 38.6841405601656 36.5495830089983 33.9471807648831 33.5526185181108
28 559.738552118533 550.593276266179 566.774645560689 574.784888346716 531.294112185813 534.416212276523 547.107175689081 531.041447705376 498.644800370866 492.201915574501 472.92230885648 453.494590070673 442.11584158027 469.657909379353 475.523367335596 476.72762061858 462.556819913427 441.354135511417 431.174990226234 419.795610176852 393.631164398274 398.557004175649 415.277060392157 412.184622324497 413.846652188656 396.683306592015 374.837893517122 363.723281151845 345.808821553945 344.281822055663 335.257039217246 344.617345618544 333.364911866881 329.584378881155 311.368315237245 306.770832210438 307.22086652214 299.272707760813 304.541910459765 279.111528116938 288.919654951872 277.782964907629 279.689869907614 273.833149965839 262.331653709421 269.537925795598 280.025534779741 280.685866814123 273.927911356602 433.670851689532 660.045823945123 326.679607979003 272.247048101544 257.726476897785 256.656821167336 248.252821484469 248.801604096177 238.551812320155 238.766416834073 239.363660376277 242.27116711028 240.461838255945 235.988401107418 236.442907187365 237.708164704884 229.987728386424 217.879592914138 216.682927506913 210.516365767629 196.676234273443 188.387701404223 204.812337858297 225.503256650607 216.396608499826 187.394990954313 192.594056908012 177.323640894978 154.266388563801 148.336960261485 169.827286472041 141.038116177435 120.716411314591 106.188135677382 87.8744790310846 79.5415603737754 81.7488406944827 73.3038339903551 64.7313971638963 60.8967703630205 60.4403911479443 57.416310431795 55.5198040245109 53.9285185513409 53.4335567359111 53.1503574913294 53.6475761493827 53.5963502651665 52.3875287578022 51.0286763853216 51.6042880929075 49.0245102399173 47.7757553162422 46.2362412035018 47.6209650104927 43.5965889630965 44.7359449563718 45.0385213171402 44.9558486959781 46.2834346654883 45.6388750462963 43.8248552367638 42.9028944809058 42.8068456951163 41.4923470038162 40.5837891251869 40.8507390354766 39.632004947839 37.5223926681299 35.3188568440561 35.2033384862519
29 568.70469132095 570.304059368754 573.683882649108 547.6112111039 538.007861103034 565.599597346895 527.240604621761 505.695351253577 500.538606937111 495.646177021593 470.051447064113 455.982486940792 468.478231024358 489.478661915846 490.277665340647 476.479696169532 454.10315226176 435.777217347993 436.766023258589 416.488753550463 408.387404404092 424.15163164792 424.018374592728 430.110531549389 411.268387545521 383.02637666162 372.746298071296 363.776334814858 353.578448689286 359.150354422377 351.5164180554 344.303255509857 339.425751538345 329.412444535512 310.684006223712 313.884777124874 314.345247628571 302.953067072779 311.118004599872 285.345963934834 281.221445603842 274.542699722761 284.438368571787 284.446010081348 284.757199697668 281.643005524993 279.690812393785 276.690622294676 439.830194415958 666.071379693553 346.575050491924 274.290145412783 267.588666917517 261.943660379107 250.667384258822 249.609706772832 245.771784257063 244.315924441406 250.439155953667 250.567492947937 238.484212157141 240.470185498101 240.588693318987 242.602429160822 240.853012650967 223.85176531104 214.910092135076 216.091383114819 198.03102287098 185.155943597486 211.037810185003 224.563691993769 205.597117743529 202.126802473324 189.415190788674 177.363126290629 155.246579945227 149.012373949425 150.648204441393 157.680943224405 128.786719817291 114.477821916388 101.711922784976 87.7857258072632 74.2294515612747 76.4036004485958 75.007883177014 66.3521669184795 62.3921891946405 62.3374590648716 59.6646581470589 57.9197180055691 56.9870510254419 57.4551141725665 56.0073747981284 55.566371593358 55.3744262305338 54.3357680563435 52.5521333150555 53.0655954619291 50.6646343802983 48.9962051561147 47.6451832017563 49.8990206509313 45.5019621224368 46.4476637158548 46.5931745083781 46.3258979990083 48.0158787212987 47.4771567851837 45.1704071666304 43.8897025034011 43.907717353665 42.9037976908488 42.1626896989906 42.3420915186572 41.0279847163272 38.9809826792138 37.1636184950994 37.3224905600165
30 588.600891222055 570.104779553824 549.113839495931 555.266546106816 569.781011282413 545.134612587773 504.663011358836 509.218258565879 504.864666867504 498.310850120681 474.109169348356 477.88917301878 487.249674398157 504.96365795775 491.098301720381 469.117049038286 447.06331493856 439.949105534664 434.471203951661 437.556297501223 437.875013650946 428.727568553848 441.821048981335 424.684948167257 397.553689257807 381.481290816653 371.994927038912 372.485247658174 367.973987252537 379.956486993072 353.142088622533 342.595511362528 341.230105447383 329.91835270033 316.94711652266 320.191876492458 319.959933021998 307.278636613919 319.021975387077 290.045714130751 288.844819864966 282.938972839455 285.500072974334 289.855576656706 303.283722153998 303.026288592066 293.939331352481 441.463516241586 656.468629254778 343.785496357774 288.749263791289 273.256071564577 257.889233953747 241.321099404493 241.113796329803 232.709599758367 236.969620502343 231.900021843126 246.663558671413 248.237177865388 242.977736196503 245.80064611318 244.382137473062 248.699311369353 232.383575222728 220.876112374445 214.325536684468 208.397010112358 195.157950616513 210.660347535525 229.540769194475 211.814846384621 188.248575951933 191.980286627843 183.273893094224 170.425206310513 155.790927872693 140.480587694299 135.857426776424 143.919891209403 112.30502470414 99.6028165683162 92.0414487396897 91.170213203374 83.7643556074702 73.7048145121984 70.5356484482951 68.3944350335347 64.8026077285868 65.7216880432356 63.6859636327026 61.9226968459707 61.147726782356 62.5248453487933 59.8099350487729 58.1752122371815 57.5182633876244 56.5425197347541 54.4410083289759 54.4249928530694 52.5334010490284 50.770517393441 49.5203868959704 52.8819887205345 48.0069071432258 48.65456241767 48.5958523247077 47.9457221915181 49.990899900884 49.6091743378836 46.9075169089806 45.2782854225812 45.5171211137427 44.9571257167823 44.2897723698968 44.318597720259 42.911545372638 40.9799837025115 39.4999664014466 39.891604928667
31 578.724818793307 548.232149539624 557.270176790044 587.282798549975 551.066371859152 523.31280070939 509.306569319439 515.088273615101 507.767182040485 505.9728274698 486.759709873934 498.006336460958 502.394612402638 506.694089693001 485.439778032025 461.226950111728 450.939046442987 438.23002698282 457.153720739521 474.516381860424 432.993752920413 446.983952868119 434.270750555848 410.198642645433 399.056835820716 381.909468855425 381.14121945215 389.657311552068 389.518214840313 385.371437210995 349.958170501655 343.645400832832 342.991531098801 335.897315302286 323.804517610035 326.400403984033 326.184051852421 313.636730845351 316.883844533465 291.784556360255 303.597968196983 294.120648497616 297.366963215654 318.287510170962 304.916094059308 284.433726435565 444.580423271572 664.320168450513 338.114311776493 274.302240885895 268.227371164747 262.116711701445 264.212423713302 263.048586757396 246.80577623635 247.964997937561 239.083962012637 239.103996021683 250.193679082922 241.466751112631 231.725467230494 230.594550612926 236.786664745326 233.44105934229 220.138381359249 207.840439752468 202.741115352828 195.250063702288 211.296703940996 231.262143478427 202.742607166452 186.263492112666 197.396295209431 191.521453742803 170.670758379112 168.435426478682 149.678758239373 138.591867510569 130.522869563402 127.710033951498 95.8907280430464 90.837119126718 90.2090945247044 83.2681000955525 80.1971109166667 78.0264085672944 73.1221906768941 70.4340375203746 67.4396503894038 69.5917565910913 68.4827683676108 65.764786931704 63.5469301938569 65.4374905037158 63.1089314734492 61.5307303968014 60.2841516691336 59.2037526333266 57.0641577317985 56.0597765239924 54.7761890925828 53.2323533506705 51.9614232690471 56.4824668835166 51.1181791137026 51.3923574185668 51.0642271605095 49.8521890826211 52.1661944131491 51.9869485268128 49.0848150631678 47.2694601351243 47.8082260773757 47.6846472250687 46.8801435906609 46.784919207485 45.2986498524199 43.5409588637519 42.3511829294774 42.9172206779128
32 557.97371718209 556.804804477196 589.024922053026 568.257775372181 531.554726298902 530.199984805837 516.853995185598 518.269177835708 514.903764841598 524.181670121528 506.491950030767 512.63335742584 504.006392531706 501.390894739814 477.946739676696 465.492151117399 450.267935930102 462.593643166569 496.481528457223 464.582806248667 451.385276179765 438.068726462296 418.347264135379 412.15478801989 401.799112665042 391.453794027511 398.644393434762 412.446787833536 394.62023071169 372.327078693632 351.546149955717 344.662591219298 348.821822362309 342.457348655745 330.552935864226 331.120404902876 333.003233289507 308.746910185235 306.292707397776 278.349738299939 285.047264917381 293.643291407759 296.860602131398 291.015791863263 276.226147665489 399.802182740343 585.536157462112 319.438432515445 273.907583438667 261.75421269177 259.364665479044 251.812203342394 248.82349777131 230.239335850056 240.927396670594 232.625628655615 232.533256476662 240.472494379095 237.011323239502 228.092464999467 226.536012766943 224.599941855861 217.192046247878 209.224537785245 208.763600280031 205.736536124872 192.028762024916 204.975343407516 213.889583565316 189.153697212034 179.31544548011 189.051114760966 180.964699934331 171.877402743501 154.903137186783 146.057439128759 138.618662173603 125.181982394756 109.880319443877 116.609948311085 97.4937470424174 90.741740151635 90.1152770663987 80.5885326344776 78.3815180621316 77.0810441078979 73.0614992586323 72.9640727050638 71.2062628141185 74.6360480848452 73.1229878809262 68.7968827404418 65.141663965883 66.8967696238106 65.8832591123073 65.2127224644583 63.8230490217508 62.5314138271659 60.46475870427 58.3753243168963 57.5923309222009 56.5759024214794 55.1609597149763 60.5462979359211 54.7615425046046 54.672812500832 54.0244551672861 52.151837355157 54.6018034430188 54.6398116785124 51.7625756090953 49.9992098100845 50.8563441480428 51.0342588903661 49.8414085291606 49.72216979152 48.1813313929018 46.6231826438178 45.7121748213318 46.4179946912794
33 567.499801732322 589.281602925666 572.437692171308 550.268785059027 540.11037539679 539.80194255785 520.473589091596 524.983550082109 541.604645677513 544.396996416792 522.000634471379 515.156071428319 499.319557770563 493.65057831906 481.922036261258 465.214122472037 476.526955702188 502.184755113748 501.434297230957 484.448055591699 442.462678941909 422.808187810197 421.501837460182 415.328768712915 414.765040418126 410.545707890505 421.682217117681 418.394270514095 407.584709216697 372.313843417185 353.764650008978 349.049161255259 356.591797616565 350.943482768291 334.449053134946 336.449576097097 343.170023611308 325.419473327293 331.665261305299 321.811756795144 316.181941128798 323.26665999325 324.983277969603 318.463072020411 432.509810221927 630.692315210429 357.352579720496 305.892137261562 292.696896641877 272.981713800096 257.711262179324 263.835876320274 267.371017663442 250.437074347271 259.473268480038 262.940559941113 251.874746422425 246.845044279242 255.742045441065 248.061752953383 228.076099965317 226.948811072704 227.846040089824 223.010463869502 208.195763287269 198.246782606265 218.92376178052 237.338806136591 210.161456553354 194.933827752873 193.094968535785 178.173274512186 160.669118208048 157.94677922263 152.988347878581 152.312018494292 136.729837642411 132.392530465947 109.738573831794 111.421334131151 105.924937869981 101.869356536078 94.3495166579732 90.902435015144 84.4018282833327 80.5138133704049 76.518971863127 77.1916505599395 76.4119675403648 79.5384557344663 77.8430098774454 73.0741899590768 68.2632176391553 69.3815865770881 68.0538626959795 68.6501390436858 68.2169707410988 66.7405636555375 64.5575636672332 61.7970954649432 61.2018092415229 61.0001011909217 59.3339344300449 64.8748544192133 58.8063182621678 58.4835021542942 57.5003607000316 54.9847206880313 57.416222459321 57.6463696454409 55.0126369683026 53.568554355314 54.6742677307491 54.8890631214142 53.0837152036228 53.1021199571871 51.5437650728378 50.1528336754422 49.5585831103353 50.4117831655806
34 600.167426010536 575.151520369067 556.215943137935 559.641857948791 551.330288288039 543.752233408621 528.172310877767 555.803369456716 560.79447199479 558.405463983837 524.870409724185 510.839063549749 492.222492245757 497.80992812218 483.873870971157 494.844364333561 517.706910392005 515.112127732463 520.5995575856 473.13258590173 427.323206874157 427.138236497273 424.560319639229 428.644080253737 438.329748737757 434.41623847816 427.389196357231 413.118489268415 411.03364714258 372.950324405945 359.280683199403 355.38154581961 366.935393844419 354.545523147551 338.954959124091 338.248551945503 335.960353515258 318.368424338584 318.210613514263 316.794481641167 316.215186835397 318.241003106606 309.968978945188 408.95360250529 581.301605228927 338.789062468651 295.714022032649 289.670356356704 285.841800667778 255.525228195394 249.68502289614 244.292979404978 260.647872800794 249.568057699286 252.10633497954 254.066373832235 241.694715467575 233.839123331114 248.357818974775 249.435660690812 227.375906338423 219.500275695022 218.909091233659 209.539044319668 194.652628885432 216.972433158524 233.12472071076 209.287364490004 189.974826825372 198.33542304716 187.118403409647 164.164119899854 160.344566589268 156.041781523003 141.388148056565 132.515683359425 128.231249567252 115.759579921475 95.1539941086337 108.76322322089 92.1428050183743 89.6772175620166 88.1941368793691 87.3476736504399 86.9277922782452 83.0627756836945 80.8462164701122 82.3197491476493 81.0683826472374 82.9499144639722 81.719137225788 78.5625343329125 73.4900654894389 74.1121888736212 70.9592726386469 72.2523951728628 73.3808619114201 71.8887300308619 69.5381604468218 66.5943913666909 65.6631397885584 66.3619156033935 64.3708000724634 69.3718292237466 63.1438530597217 62.7520312931353 61.462694262837 58.4176950229498 60.7218724189395 61.1149990348031 58.9045698338322 57.9678990305315 59.159785542723 59.0927361354148 56.6301664782846 56.9441249970486 55.4202766884956 54.1239860708963 53.8851745923311 54.8792466521996
35 588.820573883187 561.913955323396 565.964755006177 572.81615084658 556.252858033302 552.178092989893 559.037766873157 574.857203847731 573.907392922971 560.209394395029 522.156975841524 504.744777905327 495.594843117818 499.962109846424 516.780198692359 538.58841893597 534.996927372801 533.873626874099 506.960449868654 458.207938163639 433.925960882087 431.346082854881 439.042568214121 454.368802858158 466.467383109249 439.827541448048 433.592455455734 413.089219106683 415.044172485285 375.558221548264 366.688836391045 365.636334168196 371.02153484297 358.745317853311 345.413701540076 351.634889638099 344.597123147586 336.148513549383 339.040575370308 341.733000907445 327.605907426879 313.269836032832 405.108897768619 585.824624912638 344.241925969175 302.606234668979 302.292483292426 282.831864022322 276.249055704701 266.70088814084 254.46081642499 256.982913938492 272.541378449811 272.353837132123 267.58460695755 257.472684170555 256.556223190965 243.76595881974 248.218378657281 244.923553538518 217.079125465647 221.107889700506 216.027377954169 203.695030523095 222.327957988542 229.403584036198 204.443074449179 199.380512814969 202.828131098404 187.744233677845 174.123612089563 169.421696059808 156.059762877511 152.557655148949 140.334200404338 132.299682795549 121.424362555949 113.13686191562 105.231073953293 112.799593762653 102.270323098838 102.504715744562 99.3331428320735 95.0350472772854 93.7881336448443 90.8454954617545 86.0395665129788 87.9211602861654 85.5197853799934 86.4716472649977 86.5759880028102 84.6779483370145 80.0865732297558 80.3329919399446 75.4688426669834 76.9920805597363 79.1241258942738 77.9278400180424 75.7584097366993 72.9279736227299 70.9293397570239 72.2725270794246 69.9258318240017 74.0243792385943 67.6944406973373 67.3760041489303 65.864261654047 62.478771678923 64.6209661269414 65.1677707062863 63.5026154879899 63.0988767871128 64.1217635178529 63.4693040587477 60.579312388269 61.2944202276376 59.8774628200345 58.5805248314184 58.694440215731 59.7590133289275
36 576.511348392406 572.484245850712 579.471057070119 576.106430560717 566.199538049846 581.108836032998 577.064210168127 586.107678085893 574.51184386189 556.972088994664 517.640318000495 508.32284412015 497.007343283602 536.764732775115 564.221415978777 552.313137611614 553.603744096071 518.1966422405 489.27879250871 466.240666023646 439.09959631962 446.873121083496 465.904562145472 483.297860829336 473.76795354283 451.455568630064 434.513971498545 413.670431753114 420.904438589066 381.421554115615 378.595889615637 367.669171181659 374.347911548989 358.172166679919 342.980387556016 353.230477417279 349.68017734416 350.238099441474 356.787609036245 360.639948737651 337.413497354374 399.584804017231 554.461367086541 349.149925110654 323.537304086245 318.16444854727 296.765214252845 275.362274493492 282.865171384162 262.158083012841 264.81341337412 263.857441801476 282.161275765708 267.034910037057 252.398781982444 257.262976613866 263.443617533761 252.876875466799 240.210423325302 238.258670333898 231.164784458327 221.202928617164 208.695005096632 229.379199996515 238.380584761238 217.243536852375 206.231306150032 201.200607671329 189.805335583176 178.77671569451 169.041461517462 159.492945343548 153.380462325181 155.436926627126 143.310479100132 128.032376818341 115.472255945707 110.524630153868 100.86266050943 115.150587962431 108.106208635935 100.6620168953 100.944455973779 100.971541098707 92.8193716969846 95.114045768901 97.3574744785242 93.225272859306 90.3155257720503 92.0992059359063 91.4679676260502 90.0858083798039 87.8461528455872 86.94543962271 81.688000346964 83.2156125042189 85.4112039396449 84.7980987286171 83.1967983596197 80.600324612843 76.9359372042753 78.5081978720127 75.7340607042452 78.959885291636 72.5505735766725 72.4005841232726 70.8198507393324 67.2167433713413 69.1176333777496 69.8396128763086 68.8145361404559 68.8218393370393 69.4372642726695 68.0222666081501 65.0292965787878 66.1717288745751 64.9706475368239 63.6148859228164 63.9829068185866 64.9307430670252
37 584.922743475508 585.558626936565 581.3765254921 585.013153549927 586.173719674905 597.620823667284 586.806084294882 586.273945064215 571.416875088938 551.909212705702 520.87500148129 509.955807279394 534.298602364152 585.849915715643 563.325388020921 570.452328413308 535.257652460991 500.396932633189 496.989518556136 472.171373306458 455.335617536107 475.922658170524 493.406241054935 488.987361863204 464.574950078693 450.783689402488 436.648318205054 416.124192225333 431.805080470498 392.445859704921 381.708140109903 368.980819229977 382.933144832009 370.905722789939 351.313973777406 359.522002250801 362.127278421757 366.139346953741 361.153165229606 352.46001119703 395.643328415641 545.709501420598 354.837625287289 323.647853002136 317.842434293685 305.536473490438 296.2224165443 288.315562373636 288.695722727705 283.777339022942 274.342357823071 274.182382101543 281.749007580266 265.324872736958 278.345773802031 289.09098038503 267.418434952574 232.866046395941 239.403316302929 254.236808364861 237.043864434224 222.038358272433 239.327257944716 248.107396999943 221.739479074684 206.710560462291 193.310837289166 185.183011757888 183.889751579339 182.996565935315 169.457240904846 155.194610466539 151.504729957876 149.59183202769 131.000157252333 117.312420386901 117.781536104255 115.280996209968 105.822094478386 124.990956685916 113.919956241178 108.278414822881 105.135169377396 99.9914094862575 103.98510837675 110.70015757151 100.753890841559 99.7800069505512 96.7442231296504 98.7096918066597 96.7600975758209 95.3037850805618 95.4509846062287 94.8796485546791 90.5369929324544 90.7924883091881 92.2970713052898 92.4134351159938 91.5007995950057 89.0348328245248 83.5830846475171 84.9647784970967 81.6058640445169 84.4130325708071 77.9361579998306 77.9958276765002 76.5705052058339 72.7015125570262 74.1542108302938 75.0949317669407 74.7952737287603 74.9684704363028 75.0516139058163 72.9148317347883 70.0861058533296 71.5756210831981 70.7445065424316 69.3529587579872 69.7381467184391 70.2359969851514
38 597.024795038017 586.018450686195 588.896966820699 610.827659341448 601.428991993414 606.129803960986 586.806231733596 583.392648221548 566.533455811207 552.307133783615 522.18214856929 549.185221648178 582.432370124294 587.357835357837 581.103992195664 552.449959776385 517.313106322292 507.206345090196 500.816594280957 489.709287783546 485.397516586806 503.656097967701 497.060046770344 486.410799172858 461.127803949109 452.591420509918 440.591970731837 422.940920133346 449.538472262651 393.398525332771 384.086109304834 370.910708800014 389.358029158285 383.407955856742 360.836261787872 371.082354370595 375.707471809975 356.046777105038 351.718989916548 400.496786123073 527.126546478983 351.679506478796 330.756083432671 333.977741798085 307.322621521385 301.416828033996 301.98185984216 284.336127160092 297.222762324739 276.308870072606 281.656472427635 272.414640658837 269.346133101751 272.839292815644 280.767480938698 267.35175164719 245.264133485242 233.510858848607 242.859616180868 248.268012868351 229.694609300804 246.634426430562 248.187792230854 215.2559748425 207.507474949739 212.235994765016 196.684111399862 184.740424359787 178.791641974961 165.616100320339 158.959731857995 155.686298827289 150.426268788459 142.989141413722 132.391370885534 137.339268649295 129.950147861573 118.384221636668 110.762928069582 126.467516520899 109.522254861762 111.575062877989 119.639014110123 115.373329366103 109.918845277755 109.689020588943 111.13938287931 109.748687173221 105.92668547349 107.639114411247 104.962488885025 103.172572031733 104.472930861866 104.445101915324 98.878048962255 99.2855107456803 99.6254318869229 100.65676547667 100.28729139941 97.431207035806 90.6966197100347 91.5242357229585 87.5540865526709 90.5885133475495 84.0297570181661 84.4019215111167 83.3183730796296 79.0396411585797 79.7834692718605 80.8622725699808 81.3761412411306 81.564088946278 81.098648986034 78.4658482743101 75.8897751379944 77.545811557321 77.234283439803 75.8520117735405 75.9469287339832 75.6664814396132
39 594.881192277807 592.054025439597 616.685117256627 624.307934280103 609.850143460354 605.820672090902 584.954960252666 579.321762437567 565.781112378486 552.005903788253 563.588041040568 598.356744385169 595.556354379429 604.124542546221 563.542068099537 533.654624120873 524.176487363106 510.171938777229 517.094362927236 523.407679692641 514.101947027237 506.442118030016 498.702836485122 483.218552810246 461.407364233919 455.560250742078 450.679746819536 436.525376058316 454.075204220119 393.000542630966 413.111981608414 419.54823004496 422.021121665009 409.497324350311 403.4164107525 435.343918128328 419.897402201415 391.207371072979 436.540720777576 585.110591259101 375.867317953442 350.601301769647 356.212812435141 348.300933884666 313.619662036358 317.439158132154 320.911708334271 309.618184790012 313.237485870563 316.541438291032 306.972545925793 283.981809766905 295.008473735044 297.908830049777 302.775936024995 282.5929289586 271.801459006828 257.347689648125 246.9828469779 235.843781351389 250.120590133971 265.066219422478 235.542327873059 228.744763332745 222.739278183686 210.885276209372 200.798627313811 191.239020489124 179.155988247107 175.252492375164 169.522200848485 160.930480598787 151.711090265493 143.518896432778 142.586549527248 128.234240652482 120.711958951322 132.887227696504 124.128403123436 142.059696632761 133.122577294725 129.43024853641 133.224970945892 134.995078130195 131.389336600995 128.678732052413 123.234261863705 120.515228950841 117.282474179192 119.897148667538 116.185949811625 114.016023626987 114.104375055837 112.971025278481 106.906763896338 108.048881572892 107.108657665796 109.373111604165 109.137643739483 104.881374662087 98.0574150790696 98.0883265693633 93.7875040838331 97.6602734985751 90.9606558241484 91.8999053923252 91.2042758831876 86.351370511703 86.1590474797357 87.0689859629584 88.4750453237178 88.8039634857429 87.8770045551039 85.1142544085375 82.6028236787325 84.1612157817062 84.462578385688 83.1013895924807 82.5976424011801 81.3597954330177
40 598.347951256813 615.85990690782 628.169128286949 631.569291221648 609.455599889847 604.27179057259 582.468231169859 577.553097156157 563.786596461425 593.551620696295 615.279485245947 608.979181945369 608.753106379841 584.47167753076 546.967571237088 541.898788178534 526.05828095274 526.098034478233 550.747987140244 553.759475264276 515.877230619396 498.000256113622 494.698252708147 484.322263431277 463.466203371835 465.840313676871 467.3532113204 437.889782801645 458.471291739511 402.314786056284 409.845386579331 420.147887629774 432.423942314052 435.083467701361 434.656884556202 431.183369790769 399.271625932455 420.397312432263 562.515459275965 383.112799073581 342.738636559342 337.778701347925 341.282159332132 339.659338434001 338.510778424214 329.783770927119 325.685339759158 315.859809086898 325.585342137255 305.350605959294 303.539757562898 298.893729657248 314.752969441454 303.681314853008 284.719724871292 273.018680525483 267.251530676228 250.100736519488 233.426963423165 268.245012859498 281.238063583956 247.14885360217 224.486642925953 228.780619817075 222.830240088912 209.542543864022 197.205201242936 185.380258871423 178.742137914256 174.086017935125 165.272994688006 155.065729939614 147.495534289744 151.12899380178 151.128589290213 147.355683788689 148.413243124294 144.879574415545 132.377630586549 148.451477454514 136.299907965528 144.640282765095 147.607595002834 135.641627168725 133.778893720073 138.038092683156 132.660966214755 133.482282418171 130.345990667038 133.648008845486 128.250838900071 126.21335913261 126.704692964286 123.793319332281 117.454196395234 117.458150163183 115.077668401451 118.408780311163 117.677942155993 111.466878711944 105.749138291139 104.897149425465 100.676873810162 105.684212271516 98.7215961370363 100.486367782714 100.056295031639 94.564249324453 93.4672702101826 93.966911262002 96.1501352254083 96.796758726285 95.6218549379536 93.0421403286674 90.2609307636672 91.530977142948 92.4373226870299 91.0711518364511 89.7189943697746 87.5371426603379
